feature_policy,feature_count,source_rows,training_rows,validation_rows,training_scope,threshold,precision_not_merged,recall_not_merged,f1_not_merged
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.23194323449460952,0.11976537168118759,0.9828486730660644,0.21351303694503862
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.23339118913059498,0.12002984250746063,0.9822487295313382,0.2139189916224733
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2348244667852213,0.12031138501459618,0.9817546583850931,0.21435423657637317
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.23619211003943352,0.12059244481068655,0.9812605872388481,0.21478837879384793
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.23752198910663247,0.12086640715046865,0.9806959345002824,0.2152092344269722
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.23891322233370127,0.12113268283746473,0.9800607001693958,0.21561586509159658
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.24028480170003041,0.12139120240761478,0.9793548842461886,0.21600815741951554
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2415156697506371,0.12167035165297957,0.9787902315076228,0.216436196778624
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.24275133184631037,0.12195540459681109,0.978225578769057,0.21687322004193657
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.24405218279805707,0.12219035432202267,0.9772727272727273,0.21722111967870228
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.24534881252906282,0.12245105674938932,0.9765316205533597,0.21761458366101483
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2466669900101125,0.1226832948695189,0.9755434782608695,0.21795660264294947
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2479802062472235,0.12297975189506061,0.9750494071146245,0.21841193048193866
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.24923105345120689,0.12326290461543955,0.9744494635798984,0.21884325031207272
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.25046340160591796,0.1235477155201361,0.9738495200451722,0.21927681164602628
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.25162565841329765,0.1238431798689723,0.9733201581027668,0.2197285659086111
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.25283214681720767,0.12410885983598068,0.9725437605872389,0.22012676579480236
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.253960694989112,0.12438118811881188,0.9718026538678712,0.22053594310609942
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2551815836607335,0.1246692881994781,0.9711674195369847,0.22097224898824436
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.25632600143030004,0.12494490664800686,0.9704263128176172,0.22138581498045623
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2575628417940091,0.12522729862139684,0.96972049689441,0.22181053515282873
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2588317734406881,0.12553423931178548,0.9691911349520045,0.22227797899678273
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.259972809236354,0.1258103560523396,0.9684147374364765,0.22269020085209984
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.26109183885348375,0.1261415787585877,0.968061829474873,0.22319953783187818
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.26221318353739553,0.12643158598740803,0.9673560135516657,0.22363456133408935
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2632471437931293,0.12671872975923903,0.9666149068322981,0.22406374241259142
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2644216807500811,0.12696180797252773,0.965520892151327,0.22441413138877728
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2655823818532941,0.12723193505743915,0.9646386222473179,0.22481206717878702
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.26667850723076736,0.1275264610169808,0.9639328063241107,0.22525245444686812
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.26775088229273003,0.12780187150497851,0.9630152456239413,0.22565680121064777
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2688822178035368,0.12814224978272615,0.9626270468661773,0.2261765083892687
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2699211049182545,0.12845415818442282,0.9619918125352908,0.22664460556072902
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2709894427209295,0.12878157616094388,0.9614624505928854,0.22713933168812114
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.27208189808277283,0.1290831930581569,0.9607213438735178,0.22758756181264136
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2731730017999672,0.12937181017794033,0.9598743647656691,0.22801215550665407
