feature_policy,feature_count,source_rows,training_rows,validation_rows,training_scope,threshold,precision_not_merged,recall_not_merged,f1_not_merged,source_table
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3171929168290136,0.1439052758653003,0.921301524562394,0.2489284709674035,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3181463104088214,0.144265505623572,0.9202780914737436,0.2494296796162473,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3191086707607941,0.1446561134461946,0.9194311123658948,0.2499820091249717,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.320063561904178,0.1449779323257991,0.9181253529079616,0.2504138913487082,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3210527685464472,0.1453356675037613,0.9170313382269903,0.2509064399480517,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3219953352975089,0.1457506469884861,0.9162549407114624,0.2514953818733078,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3229722693506609,0.1460848889164351,0.9149844720496896,0.2519447076257804,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3238850378300071,0.1464523645247763,0.9138904573687182,0.2524493317345656,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3247649606445889,0.1467658161382794,0.9124435347261434,0.2528593992205417,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3257477371753341,0.1471548467599952,0.9114553924336533,0.253398415462729,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3266440918700946,0.1475353582723773,0.9103966685488424,0.2539212260506228,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3275610604413078,0.1478653723614946,0.9090203274985884,0.2543560372281334,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3284658389113142,0.1482177225109771,0.9077498588368154,0.254827172846967,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3294172298430526,0.1486016716314313,0.906655844155844,0.2553510816465478,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3304145395925246,0.1490184465850302,0.9057382834556748,0.255929558293404,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3313747370235086,0.1494492044063647,0.904891304347826,0.2565305693676027,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3323106848948536,0.1497896590663086,0.9034796725014116,0.2569749409030911,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3332343128739981,0.1501738558406165,0.9023150762281196,0.2574927489526264,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3341263844250026,0.1505542452830188,0.9011151891586674,0.2580025866946892,curve_sample
